name, lng, lat
El Nasr Preparatory School For Girls, 31.291089, 30.091488
El Nasr Primary Mixed Modern School, 31.190231, 27.181702
El Nasr Primary School, 31.2896245, 29.8893425
El Nasr Primary School, 31.2318241, 30.0634393
El Nasr Primary School, 31.258357, 30.052059
El Nasr Primary School, 32.3165841, 31.2447373
El Nasr Primary School, 31.056664, 30.310398
El Nasr Primary School, 31.218568, 29.953279
El Nasr Primary School, 30.6492163, 31.1258517
El Nasr Primary School, 31.311828, 30.716607
El Nasr Primary School, 32.53961, 25.617242
El Nasr Primary School, 31.642658, 31.341421
El Nasr Primary School, 31.476368, 31.142231
El Nasr Primary School, 31.463989, 31.039624
El Nasr Primary School, 31.392735, 30.900077
El Nasr Primary School, 32.48584, 25.552571
El Nasr Primary School, 29.9628734, 31.2320726
El Nasr Primary School, 31.512643, 30.596682
El Nasr Primary School For Boys, 32.646445, 25.706784
El Nasr School, 31.218046, 30.085571
El Nasr School, 31.274192, 29.852723
El Nasr Secondary School For Boys, 32.2952556, 31.2691288
El Nasser El Gadida Primary School, 32.5387332, 29.9725367
El Nasser Preparatory Mixed School, 32.4598173, 29.9454641
El Nasser Primary Mixed School, 31.2406567, 30.0658117
El Nasser Primary Mixed School, 32.5391087, 29.9724902
El Nasser Primary School, 31.256621, 30.058409
El Nasser Primary School, 32.2846622, 31.260874
El Nassereya El Qadima Secondary School For Boys, 29.966787, 31.236257
El Nassereya Modern School, 31.727274, 31.268262
El Nassereya Preparatory Mixed School, 31.48864, 30.581867
El Nassereya Preparatory School For Girls, 31.332033, 30.116632
El Nassereya Primary Mixed School, 31.152618, 27.265836
El Nassereya Primary School, 31.4657503, 30.877924
El Nassereya Primary School, 31.266423, 30.711761
El Nasserya Primary Ideal School, 31.204967, 30.029674
El Nawaser El Gadida School, 32.552555, 25.363868
El Nawasereya Preparatory School, 31.642851, 31.340227
El Nekareya Preparatory School, 31.467097, 30.59996
El Nemsa Preparatory School, 32.566432, 25.258626
El Nemsa Secondary Mixed School, 32.562704, 25.258931
El Nezam School, 31.506142, 30.584514
El Nezara Primary School, 31.750789, 31.227642
El Nil Modern Preparatory School For Girls, 31.8136194, 31.410338
El Nil Preparatory School For Boys, 31.197991, 27.180179
El Nil Preparatory School For Boys, 29.9065904, 31.1809992
El Nil Primary Mixed School, 31.241292, 30.071561
El Nil Primary Mixed School, 31.320114, 27.049103
El Nil Primary Mixed School, 32.536346, 29.9710217
El Nil Primary School, 31.680491, 31.256542
El Nil Primary School, 32.758274, 25.918553
El Nil Primary School, 31.217311, 30.0833278
El Nil Primary School, 31.400251, 31.055457
El Nil Primary School, 31.457242, 30.750325
El Nil Secondary School For Boys, 31.101135, 29.074269
El Nil Secondary School For Boys, 29.9065287, 31.1811575
El Nile Preparatory School For Girls, 31.2170693, 30.0733293
El Nogoua Bahary Preparatory School, 32.551095, 25.356272
El Nogoua Bahary Secondary Mixed School, 32.551594, 25.355549
El Nogoua Qebly School, 32.548457, 25.329999
El Nogoum Primary School, 31.3375026, 30.0948258
El Noqrashy Preparatory School For Boys, 31.282519, 30.085597
El Noqrashy Primary School, 32.551369, 25.292455
El Norus Primary School, 29.8273473, 31.1314592
El Nouba Primary School, 32.576153, 25.613769
El Nour & El Eman School, 31.265271, 29.960284
El Nour Hammamat El Qobba For Blind Boys, 31.301941, 30.092547
El Nour Secondary School For Blind Girls, 31.1961, 30.0462
El Nour Secondary School For Blinds, 31.510676, 30.596599
El Nozha Elementary School For Boys, 29.938813, 31.207022
El Nozha School, 31.468516, 31.103114
El Nozol Preparatory School, 31.669445, 31.16441
El Nozol Primary School, 31.66881, 31.164625
El Obour & El Shaimaa Primary School, 31.1987477, 30.0294655
El Obour Preparatory School For Boys, 32.27287, 31.270424
El Obour Preparatory School For Girls, 31.3594436, 30.0636598
El Obour Preparatory School For Girls, 31.2611112, 29.9584645
El Obour Preparatory School For Girls, 31.2576297, 30.0815117
El Obour Preparatory School For Girls, 32.260059, 30.562092
El Obour Primary School, 31.323442, 29.848571
El Obour Primary School, 32.295228, 30.609254
El Obour Primary School, 32.315431, 31.243878
El Obour Primary School, 32.497226, 25.554043
El Obour Primary School For Boys, 31.3496209, 30.0528413
El Obour Secondary School For Boys, 31.476843, 30.237612
El Odaysat Preparatory School, 32.491486, 25.561965
El Odaysat Primary School, 32.487856, 25.570267
El Ola El Gharbeya Primary School, 29.8718636, 30.9669541
El Ola El Sharqeya Primary School, 29.8854143, 30.9906748
El Ola Primary School, 29.6216082, 30.8230656
El Omda El Taher Preparatory School, 32.637353, 25.715219
El Omda El Taher Primary School, 32.637302, 25.715196
El Omda Ezz El Din Primary School, 31.657217, 31.06315
El Omda Preparatory School, 31.397746, 30.807381
El Omda Primary School, 31.158181, 29.991576
El Omraneya Primary School, 31.2066677, 30.0063344
El Oqoul El Mostanira Secondary School For Boys, 29.5438429, 30.9041671
El Orman Preparatory Ideal School For Boys, 31.212041, 30.04698
El Orman Preparatory School, 31.378428, 31.076387
El Orman Preparatory School, 31.3988667, 30.943191
El Orman Primary School, 31.4032495, 30.9392663
El Orman Secondary School For Girls, 31.218942, 30.036593
El Orman Secondary Technical School For Girls, 31.40296, 30.938986
El Orouba Preparatory School, 31.321005, 29.847608
El Orouba Preparatory School For Girls, 31.458729, 30.876398
El Orouba Primary School, 31.662579, 31.180233
El Orouba Primary School, 31.793302, 31.076135
El Orouba Primary School, 29.8633424, 31.1625459
El Orouba Primary School, 31.218284, 30.07635
El Orouba Primary School, 32.652451, 25.707562
El Orouba Primary School, 31.390912, 31.043793
El Orouba School, 31.648103, 31.355689
El Orwa El Wothka Primary School, 29.9643222, 31.2334413
El Orwa El Wothqa Primary School For Boys, 29.9343108, 31.2014503
El Orwa El Wothqa Primary School For Girls, 29.9345738, 31.2019091
El Owaidat New Primary School, 32.814682, 25.997188
El Qabahy El Gharby Preparatory Mixed School, 32.661945, 25.692435
El Qabbary Primary School, 29.929794, 31.204979
El Qabouty Preparatory School For Boys, 32.2840494, 31.2367519
El Qabouty Preparatory School For Girls, 32.2828557, 31.2389053
El Qabouty Primary School, 32.2807207, 31.2428406
El Qada Primary School, 32.708997, 25.708899
El Qada School, 32.531735, 25.462889
El Qadeseya Primary Mixed School, 31.2379667, 30.0895942
El Qadeseya Primary School, 31.2735, 30.626649
El Qady Sharaf El Din Profession School For Girls, 31.2500869, 30.0451702
El Qaitoun Preparatory School, 31.307817, 30.600163
El Qaitoun Secondary School, 31.309737, 30.601788
El Qalag Preparatory School For Girls, 31.356245, 30.187666
El Qalioubeya Preparatory School, 31.560019, 31.12262
El Qalioubeya Primary School, 31.55966, 31.122698
El Qanater Secondary School For Girls, 31.137525, 30.190133
El Qanayat Secondary Mixed School, 31.460375, 30.615593
El Qarabeya Preparatory School, 31.2382294, 30.0419819
El Qaraya Mixed School, 32.561451, 25.276199
El Qarya El Baida Primary School, 29.8752596, 31.0168288
El Qassaseen Secondary Mixed School, 31.935559, 30.565762
El Qassed Preparatory School For Girls, 31.008027, 30.793263
El Qattameya Primary School, 31.3990358, 29.9773879
El Qattan Primary School, 32.495622, 25.581681
El Qawmeya El Arabeya Preparatory School For Boys, 29.9215758, 31.2002641
El Qawmeya El Arabeya Primary School, 31.2909669, 30.10722
El Qawmeya El Arabeya Primary School, 31.235939, 30.059054
El Qawmeya El Arabeya Primary School, 31.327236, 30.810726
El Qazazin School, 31.713668, 31.225467
El Qebab El Kobra Primary School, 31.528471, 31.090219
El Qebab El Soghra Preparatory School, 31.562331, 31.086389
El Qebly Qamoula Preparatory School, 32.725739, 25.785836
El Qebly Qamoula Primary School, 32.726791, 25.789937
El Qobba El Fedaweya Preparatory School For Girls, 31.281978, 30.068066
El Qobba Secondary School For Boys, 31.303786, 30.092029
El Qods El Sherif Primary School For Boys, 31.1653222, 30.443527
El Qods Preparatory Mixed School, 29.971261, 30.9788856
El Qods Primary School, 31.182042, 30.054882
El Qolaly Primary School, 31.2402123, 30.0608093
El Qorana Agriculture Secondary School, 32.621611, 25.717637
El Qorana Preparatory School, 32.633513, 25.740454
El Qorana Primary School, 32.629404, 25.727552
El Qorana Secondary Mixed School, 32.622217, 25.716018
El Qorasheya New Primary Mixed School, 31.123055, 30.84506
El Qorasheya Secondary Mixed School, 31.119358, 30.847751
El Qorashy Preparatory School For Boys, 31.115648, 30.848891
El Qotoury Preparatory Mixed School, 31.210624, 29.453425
El Qouseya Preparatory Modern School, 30.8167684, 27.4439812
El Qouseya Preparatory School For Boys, 30.8169427, 27.4436836
El Qouseya Primary Mixed School, 30.8155507, 27.4398798
El Qouseya Primary New School, 30.8155507, 27.4398798
El Quseir Secondary School For Girls, 34.271064, 26.115281
El Radiseya Secondary Mixed School, 32.881773, 24.9097
El Radwan School, 32.2846824, 30.948995
El Radwaneya Preparatory Mixed School, 32.629781, 25.635844
El Raed Preparatory Mixed School, 32.506957, 30.1044587
El Rahamna New Primary School, 31.756639, 31.293494
El Rahamna Preparatory School For Boys, 31.759339, 31.295882
El Rahamna Preparatory School For Girls, 31.752977, 31.292698
El Rahamna Primary Mixed Modern School, 30.0265574, 31.2201958
El Rahamna Primary School, 31.759847, 31.296226
El Rahamna Secondary School, 31.759425, 31.296384
El Rahmaneya School, 31.356933, 30.631727
El Raml Preparatory School, 29.947498, 31.224511
El Raml Preparatory School For Boys, 29.9700896, 31.2475249
El Raml School, 29.977275, 31.242544
El Raml Secondary School - Girls, 29.955986, 31.235238
El Raml Secondary School For Boys, 29.966284, 31.238111
El Ramla Secondary Mixed School, 31.167409, 30.4431293
El Ramleya Preparatory School For Boys, 29.962329, 31.231562
El Ramzeya Preparatory School, 31.56812, 30.858699
El Rashad Islamic Primary School, 29.9260016, 31.1971662
El Rashad Preparatory School, 31.312214, 30.123138
El Rashad Primary Mixed School, 31.3234377, 29.8419956
El Rashad Primary Mixed School, 31.2434464, 30.088443
El Rashad Primary School, 31.253848, 30.717848
El Rashid Preparatory Mixed School, 31.1944288, 30.0290352
El Rashid School, 31.190714, 29.939091
El Ratma Primary School, 31.830778, 31.475153
El Rawafaa Primary Mixed School, 32.611113, 25.644389
El Rawda Preparatory School For Boys, 31.228951, 30.024587
El Rawda Preparatory School For Boys, 31.767654, 31.319859
El Rawda Preparatory School For Girls, 31.759275, 31.3237
El Rawda Primary School, 31.405733, 30.901081
El Rawda School, 31.759077, 31.325972
El Rawda School, 31.403894, 31.123295
El Rawda Secondary Mixed School, 31.758565, 31.325239
El Raydaneya Preparatory Profession School, 31.446907, 31.075174
El Raydaneya Preparatory School, 31.442572, 31.072712
El Raydaneya Primary School, 31.446659, 31.074935
El Rayyaneya Primary Mixed School, 31.670027, 26.708588
El Refaey Primary Mixed School, 31.2575572, 30.0357483
El Rekabeya El Gadida Primary School, 31.584202, 31.425569
El Rekabeya School, 31.576699, 31.413252
El Riad Agriculture School, 31.73034, 31.152498
El Riad Preparatory School, 31.734808, 31.155187
El Riad Preparatory School, 31.671741, 31.401774
El Riad Primary School, 31.737847, 31.160171
El Robaiaa Preparatory School, 31.793452, 31.075841
El Robaiaa Secondary School, 31.793168, 31.07585
El Rowad Primary School, 29.8114174, 31.0544091
El Rowaey Primary School, 31.25141, 30.052021
El Roziqat Bahary Primary School, 32.464618, 25.594855
El Roziqat Qebly Primary School, 32.465227, 25.577706
El Saadany Primary School, 31.686437, 31.352373
El Saaraneya Primary Mixed School, 30.1379709, 31.1343272
El Sabah El Gadida Primary School, 32.5180694, 29.9810472
El Sabah El Qadima Primary School, 32.5257056, 29.9859353
El Sabah Preparatory School, 31.237289, 30.021667
El Sabah Preparatory School For Boys, 32.5230074, 29.9854289
El Sabah School, 32.5675625, 29.9441979
El Sabbah Mixed School, 32.2939119, 30.5101415
El Sabbaheen Secondary School, 31.232527, 30.02459
El Sabteya Secondary School For Boys, 31.235993, 30.065096
El Sadat Preparatory School, 31.346218, 30.721303
El Sadat Preparatory School, 31.737185, 26.566101
El Sadat Preparatory School, 32.596141, 25.268221
El Sadat Preparatory School For Boys, 31.676143, 30.534022
El Sadat Preparatory School For Boys, 31.499661, 30.585302
El Sadat Preparatory School For Boys, 32.165024, 26.052058
El Sadat Preparatory School For Boys, 31.625143, 30.797228
El Sadat Preparatory School For Girls, 31.3457912, 29.8403997
El Sadat Preparatory School For Girls, 31.508936, 30.584897
El Sadat Primary Mixed School, 31.187113, 30.003697
El Sadat Primary School, 31.2563342, 30.0352259
El Sadat Primary School, 32.486771, 25.559361
El Sadat Primary School, 31.215211, 30.079509
El Sadat Primary School, 32.5399214, 29.9844021
El Sadat Primary School, 31.347342, 30.767034
El Sadat Primary School, 30.956031, 30.966038
El Sadat Primary School, 31.0572372, 30.3103179
El Sadat Primary School, 32.887108, 24.067841
El Sadat Primary School, 31.467606, 30.57938
El Sadat Primary School, 32.465171, 25.577738
El Sadat Primary School, 31.509089, 30.584633
El Sadat Primary School, 31.9157083, 30.8591133
El Sadat Primary School, 31.131968, 30.121651
El Sadat Primary School, 31.708011, 31.33651
El Sadat Primary School, 31.2617889, 30.7176204
El Sadat School, 31.273699, 29.77424
El Sadat School, 32.5399911, 29.9839049
El Sadat Secondary Military School, 31.461507, 30.746811
El Sadat Secondary Mixed School, 31.803102, 31.433002
El Sadat Secondary School For Boys, 31.509527, 30.576308
El Sadat Secondary School For Boys, 31.1732608, 30.9823439
El Sadat Secondary School For Boys, 29.895916, 31.187789
El Sadat Secondary School For Girls, 31.2458178, 30.9667066
El Sadat Secondary School For Girls, 31.5086844, 30.5845783
El Safa Preparatory Mixed School, 32.4777625, 29.9551157
El Safa Primary School, 31.294617, 30.042312
El Safa Primary School, 31.152063, 30.149456
El Safa Primary School, 32.477505, 29.9548659
El Safa Primary School, 31.502148, 30.522112
El Safaa Primary Mixed School, 31.072319, 30.165995
El Safatawy Primary School, 31.311362, 31.094262
El Saff Preparatory School, 32.516887, 25.64053
El Saff Preparatory School For Boys, 31.287045, 29.574908
El Saff Preparatory School For Girls, 31.286349, 29.573432
El Saff Secondary Mixed School, 31.282694, 29.580175
El Sagagna Primary School, 32.493428, 25.535537
El Sahel Primary Mixed School, 31.251721, 30.0995252
El Saideya El Bahareya Secondary School, 31.665891, 31.392293
El Saideya El Qebleya School, 31.661391, 31.37953
El Saideya Marine School, 31.66227, 31.390947
El Saideya Military Secondary School, 31.210377, 30.023104
El Saideya Old Preparatory School For Girls, 30.9404317, 31.1174561
El Saideya Preparatory School For Boys, 31.304711, 30.062068
El Saideya Secondary School For Girls, 31.304722, 30.062077
El Salam Bahr El Baqar Primary School, 32.1000981, 30.8859658
El Salam Electrical School, 31.4203486, 30.1886097
El Salam Preparatory Mixed School, 30.907747, 30.382822
El Salam Preparatory School, 30.532448, 30.826366
El Salam Preparatory School, 31.787925, 31.415625
El Salam Preparatory School For Boys, 31.2626722, 30.0651783
El Salam Preparatory School For Boys, 29.8958246, 31.1752459
El Salam Preparatory School For Boys, 31.410452, 26.992744
El Salam Preparatory School For Boys, 31.452771, 30.881463
El Salam Preparatory School For Girls, 31.674191, 30.732134
El Salam Preparatory School For Girls, 31.2611233, 29.6241076
El Salam Preparatory School For Girls, 31.188142, 30.038183
El Salam Preparatory Secondary School, 31.184569, 27.1805432
El Salam Primary Mixed School, 31.4160547, 30.1573407
El Salam Primary Mixed School, 31.114836, 30.033523
El Salam Primary Mixed School, 31.409682, 26.983134
El Salam Primary Mixed School, 31.190368, 27.1828529
El Salam Primary School, 31.234267, 30.056601
El Salam Primary School, 31.2500524, 30.0314189
El Salam Primary School, 31.403894, 31.123295
El Salam Primary School, 31.308235, 30.712139
El Salam Primary School, 31.188088, 30.038221
El Salam Primary School, 31.287019, 30.781165
El Salam Primary School, 32.563702, 25.628836
El Salam Primary School, 31.746411, 31.383913
El Salam Primary School, 31.596894, 31.143095
El Salam Primary School, 31.47056, 30.917033
